,IdList
53874,9446851
53875,9486299
53876,9486159
53877,9485851
53878,9485166
53879,9484975
53880,9483385
53881,9483373
53882,9482298
53883,9481696
53884,9481601
53885,9481597
53886,9481593
53887,9480271
53888,9479556
53889,9477439
53890,9475638
53891,9473968
53892,9473815
53893,9472867
53894,9472863
53895,9472456
53896,9472371
53897,9471228
53898,9469978
53899,9468746
53900,9467542
53901,9467221
53902,9466322
53903,9464229
53904,9458753
53905,9405224
53906,9389729
53907,9378065
53908,9349683
53909,9457156
53910,9453403
53911,9454524
53912,9452185
53913,9449154
53914,9449150
53915,9449148
53916,9449146
53917,9449145
53918,9449144
53919,9449143
53920,9449141
53921,9449136
53922,9448482
53923,9447397
53924,9447393
53925,9445519
53926,9430602
53927,9444109
53928,9442578
53929,9441013
53930,9441011
53931,9440491
53932,9440487
53933,9440471
53934,9439807
53935,9439787
53936,9405579
53937,9386230
53938,9438780
53939,9437748
53940,9437746
53941,9437670
53942,9437203
53943,9435668
53944,9435444
53945,9434648
53946,9434532
53947,9434492
53948,9434443
53949,9434442
53950,9417152
53951,9429920
53952,9430079
53953,9427886
53954,9427338
53955,9426381
53956,9426380
53957,9426360
53958,9424581
53959,9424520
53960,9423358
53961,9421693
53962,9385793
53963,9416161
53964,9415822
53965,9385798
53966,9385796
53967,9383113
53968,27406548
53969,9415042
53970,9414126
53971,9413343
53972,9412780
53973,9411999
53974,9410088
53975,9409324
53976,9385619
53977,9374844
53978,9374813
53979,9373299
53980,9406137
53981,9405912
53982,9405904
53983,9404681
53984,9404342
53985,9403330
53986,9403323
53987,9401569
53988,9400918
53989,9400911
53990,9400338
53991,9399425
53992,9394716
53993,9394685
53994,9394271
53995,9434560
53996,9434493
53997,9391993
53998,9391506
53999,9389911
54000,9389888
54001,9388789
54002,9386307
54003,9371506
54004,9369895
54005,9369281
54006,9368832
54007,9368828
54008,9368825
54009,9368821
54010,9368820
54011,9366866
54012,10176082
54013,9361089
54014,9356892
54015,9360409
54016,9360213
54017,9359021
54018,9356545
54019,9356542
54020,9356523
54021,9356028
54022,9356026
54023,9356023
54024,9354440
54025,9354080
54026,9353611
54027,9353610
54028,9376896
54029,9376895
54030,9376891
54031,9376884
54032,9348192
54033,9347414
54034,9347286
54035,9347247
54036,9329790
54037,9329773
54038,9329051
54039,9328974
54040,9324113
54041,9324100
54042,9306254
54043,9306082
54044,9306039
54045,9306037
54046,10176431
54047,9343971
54048,9343968
54049,9340798
54050,9339175
54051,9335502
54052,9334795
54053,9336568
54054,9336564
54055,9336560
54056,9336553
54057,9335414
54058,9330585
54059,9322565
54060,9322796
54061,9322579
54062,9322560
54063,9322186
54064,9321464
54065,9316457
54066,9315389
54067,9314639
54068,9314636
54069,9314630
54070,9314625
54071,9313755
54072,9311767
54073,9377205
54074,9311966
54075,9311958
54076,9308414
54077,9308221
54078,9284521
54079,9303455
54080,9302541
54081,9300226
54082,9299448
54083,9287057
54084,9285514
54085,9284900
54086,9284875
54087,9283801
54088,9283783
54089,9280192
54090,9280173
54091,9280172
54092,9280171
54093,9278574
54094,9276726
54095,9261661
54096,9261660
54097,9261658
54098,9261649
54099,9381096
54100,9271487
54101,9284671
54102,9378436
54103,9378435
54104,9275967
54105,9259667
54106,9241130
54107,10173776
54108,9264476
54109,9238071
54110,15481771
54111,15481768
54112,15481766
54113,15481763
54114,15481759
54115,9532460
54116,9404426
54117,9404404
54118,9381416
54119,9359938
54120,9312790
54121,9302391
54122,9301429
54123,9301419
54124,9301120
54125,9298437
54126,9291844
54127,9287479
54128,9286091
54129,9284420
54130,9279828
54131,9277561
54132,9277555
54133,9276795
54134,9272592
54135,9269527
54136,9268966
54137,9268427
54138,9263177
54139,9259715
54140,9258266
54141,9258265
54142,9250124
54143,9250105
54144,9250100
54145,9231660
54146,9231648
54147,9236560
54148,9227661
54149,9247365
54150,9207125
54151,12321582
54152,11540710
54153,10756781
54154,10420925
54155,9519563
54156,9485998
54157,9312486
54158,9304076
54159,9302431
54160,9296358
54161,9285840
54162,9279471
54163,9252502
54164,9252501
54165,9252491
54166,9252477
54167,9252081
54168,9249540
54169,9247751
54170,9246041
54171,9244096
54172,9243786
54173,9238947
54174,9238946
54175,9232333
54176,9226493
54177,9226488
54178,9226487
54179,9226485
54180,9226484
54181,9220948
54182,9216973
54183,9216577
54184,9216575
54185,9216571
54186,9216570
54187,9216567
54188,9216566
54189,9216564
54190,9216562
54191,9216547
54192,9215275
54193,9215224
54194,9215218
54195,9209188
54196,9209176
54197,9209172
54198,9209166
54199,9209165
54200,9203448
54201,9203280
54202,9200661
54203,9200651
54204,9140734
54205,9289520
54206,9333508
54207,9177239
54208,10168401
54209,9730549
54210,9659412
54211,9515259
54212,9475675
54213,9475674
54214,9410097
54215,9238524
54216,9232852
54217,9227450
54218,9227438
54219,9227182
54220,9225173
54221,9225171
54222,9222779
54223,9219215
54224,9195843
54225,9195407
54226,9193191
54227,9192230
54228,9192200
54229,9183325
54230,9183319
54231,9183315
54232,9182900
54233,9178084
54234,9177399
54235,9174510
54236,9174504
54237,9174498
54238,9174487
54239,9166675
54240,9166671
54241,9166670
54242,9165050
54243,9239191
54244,9183207
54245,9186764
54246,9186759
54247,9173544
54248,9153284
54249,9149662
54250,9337008
54251,9285027
54252,9282256
54253,9258805
54254,9257621
54255,9229194
54256,9225331
54257,9222803
54258,9218408
54259,9218401
54260,9218400
54261,9218398
54262,9212692
54263,9192399
54264,9192398
54265,9192397
54266,9192394
54267,9192390
54268,9184500
54269,9183500
54270,9183308
54271,9183303
54272,9180244
54273,9179548
54274,9176325
54275,9175460
54276,9171968
54277,9171276
54278,9171253
54279,9164268
54280,9160819
54281,9158512
54282,9152745
54283,9152742
54284,9149898
54285,9149474
54286,9145091
54287,9145085
54288,9144749
54289,9143781
54290,9141517
54291,9139828
54292,9139827
54293,9139819
54294,9138236
54295,9135961
54296,9099655
54297,20086901
54298,9497563
54299,9451126
54300,9377850
54301,9373808
54302,9304495
54303,9259924
54304,9174227
54305,9155494
54306,9142875
54307,9140029
54308,9130924
54309,9130032
54310,9130030
54311,9130029
54312,9130025
54313,9130024
54314,9130022
54315,9130020
54316,9120190
54317,9113478
54318,9112024
54319,9109843
54320,9109606
54321,9108584
54322,9100213
54323,9099149
54324,9096996
54325,9096977
54326,9096964
54327,9094910
54328,9094871
54329,9086690
54330,9079575
54331,9089222
54332,9080920
54333,9080913
54334,9078977
54335,9070555
54336,9082632
54337,24394654
54338,22604660
54339,14655855
54340,9303654
54341,9238616
54342,9235072
54343,9217594
54344,9208063
54345,9198730
54346,9196985
54347,9179465
54348,9173046
54349,9173044
54350,9173041
54351,9134345
54352,9134247
54353,9130037
54354,9127295
54355,9112248
54356,9104384
54357,9101441
54358,9095533
54359,9084976
54360,9084971
54361,9080263
54362,9078513
54363,9076669
54364,9062541
54365,9062520
54366,9062475
54367,9060944
54368,9041299
54369,9041187
54370,9054823
54371,9050777
54372,9730530
54373,9596943
54374,9313385
54375,9157799
54376,9155216
54377,9127706
54378,9106785
54379,9106784
54380,9104413
54381,9104411
54382,9104410
54383,9103110
54384,9081675
54385,9069050
54386,9059766
54387,9058636
54388,9047093
54389,9043969
54390,9043967
54391,9043964
54392,9043963
54393,9043962
54394,9037334
54395,9030831
54396,9024271
54397,9024258
54398,9024254
54399,9024253
54400,9022563
54401,9022557
54402,9022524
54403,9022070
54404,9018849
54405,9003017
54406,9009983
54407,9020880
54408,9001476
54409,17974348
54410,10995087
54411,10756735
54412,9612782
54413,9604798
54414,9591147
54415,9561643
54416,9527726
54417,9480619
54418,9480618
54419,9462826
54420,9462823
54421,9436530
54422,9412078
54423,9396062
54424,9364344
54425,9361835
54426,9355029
54427,9350440
54428,9334463
54429,9334096
54430,9297876
54431,9289922
54432,9286609
54433,9285204
54434,9284081
54435,9270324
54436,9270320
54437,9267834
54438,9266321
54439,9249854
54440,9246844
54441,9246842
54442,9246837
54443,9246836
54444,9240933
54445,9214139
54446,9209014
54447,9206893
54448,9194999
54449,9174797
54450,9149292
54451,9145450
54452,9141748
54453,9116429
54454,9082897
54455,9082531
54456,9069722
54457,9061717
54458,9061715
54459,9061709
54460,9059233
54461,9050983
54462,9039035
54463,9039029
54464,9039008
54465,9033185
54466,9028693
54467,9023605
54468,9023601
54469,9023596
54470,9023595
54471,9018009
54472,9008654
54473,9007656
54474,9005963
54475,8997473
54476,8996618
54477,8994185
54478,8990423
54479,8990420
54480,8990418
54481,8990415
54482,8989331
54483,8989234
54484,8977430
54485,8971085
54486,8971083
54487,9037534
54488,8968018
54489,8987842
54490,8952552
54491,8992576
54492,8992574
54493,24394614
54494,9395576
54495,9253884
54496,9204789
54497,9100089
54498,9100083
54499,9081930
54500,9075607
54501,9072087
54502,9061287
54503,9027523
54504,9025708
54505,9018491
54506,9013750
54507,9013731
54508,9001366
54509,8997212
54510,8996782
54511,8994396
54512,8989739
54513,8977057
54514,8977056
54515,8977055
54516,8976802
54517,8969289
54518,8968855
54519,8968852
54520,8968851
54521,8968849
54522,8968848
54523,8968697
54524,8960889
54525,8954050
54526,8954002
54527,8952047
54528,8951737
54529,8948387
54530,8984752
54531,8939934
54532,8921782
54533,8955950
54534,9118819
54535,9004326
54536,9004325
54537,8994307
54538,8968800
54539,8960896
54540,8960090
54541,8952251
54542,8946442
54543,8946441
54544,8946440
54545,8944684
54546,8938895
54547,8933005
54548,8932921
54549,8929330
54550,8923837
54551,8923161
54552,8921762
54553,8917220
54554,8916190
54555,8916174
54556,8912042
54557,8912040
54558,8912039
54559,8906145
54560,8906144
54561,8906143
54562,8906138
54563,8901809
54564,8901785
54565,8898646
54566,8885934
54567,8866564
54568,8866554
54569,8912691
54570,8900336
54571,8900334
54572,9251341
54573,9140862
54574,9119717
54575,9082345
54576,9017919
54577,9015667
54578,9012097
54579,8990668
54580,8966462
54581,8949977
54582,8937615
54583,8936854
54584,8936489
54585,8936488
54586,8933666
54587,8931504
54588,8917982
54589,8914435
54590,8914423
54591,8914421
54592,8910105
54593,8910100
54594,8910099
54595,8910097
54596,8910095
54597,8909939
54598,8909929
54599,8909095
54600,8906396
54601,8897434
54602,8897008
54603,8896751
54604,8892177
54605,8892167
54606,8886565
54607,8884934
54608,8865804
54609,8865789
54610,8857509
54611,8855830
54612,8848623
54613,8843187
54614,8841165
54615,8826985
54616,8816524
54617,8842088
54618,8823152
54619,8927959
54620,24394566
54621,22692134
54622,10457796
54623,9244467
54624,8936982
54625,8917747
54626,8904925
54627,8894497
54628,8894494
54629,8894485
54630,8889626
54631,8887014
54632,8886322
54633,8885206
54634,8884793
54635,8880360
54636,8880350
54637,8880347
54638,8880345
54639,8880289
54640,8880037
54641,8872845
54642,8872829
54643,8854575
54644,8853388
54645,8784334
54646,8784329
54647,8784328
54648,8784108
54649,8781321
54650,8780333
54651,8772734
54652,8703121
54653,8702089
54654,9446497
54655,8757131
54656,8709733
54657,8759386
54658,8759385
54659,8759384
54660,10182466
54661,8949387
54662,8949371
54663,8946272
54664,8883491
54665,8879418
54666,8873786
54667,8863011
54668,8863010
54669,8856402
54670,8856398
54671,8813902
54672,8810735
54673,8770028
54674,8770026
54675,8768851
54676,8765217
54677,8690145
54678,8683008
54679,8717038
54680,8667557
54681,8755631
54682,8698110
54683,9119426
54684,8917931
54685,8913097
54686,8887816
54687,8876836
54688,8869088
54689,8853250
54690,8842861
54691,8840102
54692,8840101
54693,8840094
54694,8830908
54695,8828680
54696,8828626
54697,8822758
54698,8817360
54699,8817357
54700,8817353
54701,8817099
54702,8804640
54703,8798242
54704,8770900
54705,8763787
54706,8760195
54707,8692025
54708,8686711
54709,8675914
54710,8675912
54711,8675609
54712,8675252
54713,8669525
54714,8669513
54715,8669502
54716,8669419
54717,8669417
54718,8669403
54719,8687452
54720,8651838
54721,8670164
54722,10159272
54723,24394516
54724,9240766
54725,9035450
54726,8964829
54727,8935448
54728,8909788
54729,8827950
54730,8819023
54731,8813454
54732,8807564
54733,8800485
54734,8800484
54735,8793702
54736,8793423
54737,8784876
54738,8782730
54739,8782729
54740,8782726
54741,8767352
54742,8764282
54743,8725871
54744,8698956
54745,8698953
54746,8665687
54747,8655907
54748,8648447
54749,8647948
54750,8635657
54751,8635649
54752,8635647
54753,8627641
54754,19864829
54755,9377371
54756,8967465
54757,8967464
54758,8967459
54759,8883480
54760,8859400
54761,8809443
54762,8773753
54763,8739012
54764,8738664
54765,8736814
54766,8736808
54767,8736804
54768,8736711
54769,8732964
54770,8732960
54771,8732957
54772,8732709
54773,8732700
54774,8710426
54775,8696428
54776,8696424
54777,8696416
54778,8670549
54779,8626841
54780,8621790
54781,8621214
54782,8621026
54783,8621021
54784,8621015
54785,8621005
54786,8612854
54787,8612530
54788,8610702
54789,8667772
54790,8667771
54791,8621612
54792,8612280
54793,8622953
54794,8737261
54795,8601928
54796,9148326
54797,8967417
54798,8928776
54799,8926268
54800,8862528
54801,8838915
54802,8792092
54803,8778889
54804,8778858
54805,8778547
54806,8766352
54807,8740197
54808,8737167
54809,8732772
54810,8730607
54811,8730605
54812,8729156
54813,8723277
54814,8721927
54815,8704729
54816,8700439
54817,8700340
54818,8695272
54819,8693218
54820,8680463
54821,8680461
54822,8680460
54823,8680459
54824,8643872
54825,8636361
54826,8632935
54827,8627594
54828,8626077
54829,8609842
54830,8598434
54831,8607798
54832,8637571
54833,8649074
54834,8604215
54835,24643372
54836,15251553
54837,8932555
54838,8866954
54839,8832814
54840,8832812
54841,8832805
54842,8832791
54843,8830591
54844,8792099
54845,8780212
54846,8777329
54847,8776222
54848,8772559
54849,8731628
54850,8729522
54851,8729088
54852,8707710
54853,8706362
54854,8700960
54855,8683954
54856,8681043
54857,8653154
54858,8653150
54859,8653147
54860,8653144
54861,8653139
54862,8650977
54863,8646269
54864,8646268
54865,8646267
54866,8646266
54867,8636681
54868,8630663
54869,8615345
54870,8615343
54871,8615342
54872,8615338
54873,8613660
54874,8613656
54875,8612218
54876,8612209
54877,8610662
54878,8606640
54879,8605086
54880,8604270
54881,8593934
54882,8589726
54883,8695469
54884,8643697
54885,8597582
54886,8552148
54887,8901213
54888,8868036
54889,8855032
54890,8779879
54891,8715302
54892,8710234
54893,8699149
54894,8668489
54895,8666173
54896,8660033
54897,8650960
54898,8650957
54899,8646264
54900,8646263
54901,8646262
54902,8646261
54903,8646260
54904,8646259
54905,8646254
54906,8646252
54907,8646251
54908,8646250
54909,8632964
54910,8632232
54911,8632209
54912,8632118
54913,8632111
54914,8601365
54915,8596486
54916,8596485
54917,8596484
54918,8579027
54919,8561064
54920,8561057
54921,8561056
54922,8569334
54923,8561773
54924,8544525
54925,18653090
54926,16250759
54927,15374191
54928,12290847
54929,10596171
54930,9414438
54931,9382430
54932,9382427
54933,9281281
54934,9221054
54935,9162437
54936,9162434
54937,9136305
54938,9082786
54939,9047433
54940,9027595
54941,9017276
54942,8992731
54943,8991566
54944,8937547
54945,8915401
54946,8909559
54947,8909148
54948,8900534
54949,8893341
54950,8893189
54951,8886249
54952,8880161
54953,8872300
54954,8850437
54955,8850432
54956,8850431
54957,8850222
54958,8839929
54959,8835930
54960,8820238
54961,8817582
54962,8794183
54963,8793649
54964,8791132
54965,8788323
54966,8787932
54967,8778807
54968,8775350
54969,8772476
54970,8770461
54971,8754295
54972,8741814
54973,8740948
54974,8739075
54975,8722302
54976,8720538
54977,8704018
54978,8677695
54979,8640206
54980,8640202
54981,8640197
54982,8604672
54983,8604665
54984,8604657
54985,8591874
54986,8589737
54987,8558314
54988,8558312
54989,8554214
54990,8554207
54991,8537575
54992,8537571
54993,8537570
54994,8536614
54995,8597479
54996,8568984
54997,7503002
54998,10163296
54999,24394425
55000,24394420
55001,8963369
55002,8963360
55003,8962796
55004,8924225
55005,8808505
55006,8789138
55007,8786726
55008,8786011
55009,8776075
55010,8750255
55011,8746970
55012,8736266
55013,8700053
55014,8685497
55015,8653543
55016,8624748
55017,8614318
55018,8580923
55019,8580920
55020,8562564
55021,8548255
55022,8530585
55023,7594144
55024,7594141
55025,7589856
55026,7503350
55027,7503114
55028,7491233
55029,7489415
55030,7489245
55031,7477121
55032,9420181
55033,7488112
55034,24398241
55035,8820527
55036,8771175
55037,8770626
55038,8748904
55039,8697066
55040,8697062
55041,8697057
55042,8697055
55043,8697039
55044,8653534
55045,8653531
55046,8653530
55047,8643707
55048,8620056
55049,8610090
55050,8610089
55051,8610083
55052,8599615
55053,8591653
55054,8589788
55055,8589784
55056,8589783
55057,8589778
55058,8581108
55059,8580306
55060,8578893
55061,8565929
55062,8556696
55063,8556689
55064,8556026
55065,8556020
55066,8554354
55067,8547976
55068,8543442
55069,8543439
55070,8543438
55071,7593454
55072,7584987
55073,7572735
55074,7566859
55075,7494672
55076,7484930
55077,7484929
55078,7484927
55079,7484926
55080,7484918
55081,7476341
55082,7478481
55083,7488690
55084,7580640
55085,7566150
55086,7589451
55087,7565265
55088,9636280
55089,8846768
55090,8815824
55091,8786038
55092,8775472
55093,8589770
55094,8589768
55095,8589766
55096,8589765
55097,8581105
55098,8581099
55099,8581086
55100,8581085
55101,8577292
55102,8575806
55103,8568012
55104,8567797
55105,8563461
55106,8561489
55107,8559896
55108,8556419
55109,8555713
55110,8549559
55111,8549537
55112,8549523
55113,8531616
55114,7595165
55115,7595164
55116,7593872
55117,7572716
55118,7572699
55119,7572698
55120,7571549
55121,7570311
55122,7562549
55123,7562098
55124,7562088
55125,7561709
55126,7560694
55127,7560686
55128,7556950
55129,7485496
55130,7568067
55131,7669033
55132,24394353
55133,24226196
55134,9382678
55135,8900917
55136,8846552
55137,8846551
55138,8655921
55139,8612442
55140,8612437
55141,8581790
55142,8581789
55143,8581787
55144,8581784
55145,8581782
55146,8581780
55147,8581778
55148,8581777
55149,8581773
55150,8581771
55151,8581770
55152,8581769
55153,8581075
55154,8574277
55155,8574269
55156,8531622
55157,8522415
55158,8521170
55159,8521165
55160,8521160
55161,8519863
55162,7674915
55163,7674913
55164,7673399
55165,7666253
55166,7650500
55167,7649583
55168,7585223
55169,7581419
55170,7581415
55171,7498114
55172,7498104
55173,7623902
55174,7640595
55175,7653627
55176,7594947
55177,10733816
55178,8591700
55179,8585034
55180,8572853
55181,8568114
55182,8529517
55183,8529512
55184,8522130
55185,8521759
55186,8520048
55187,7676393
55188,7650459
55189,7643253
55190,7637654
55191,7636085
55192,7636081
55193,7628365
55194,7625357
55195,7625342
55196,7625341
55197,7571739
55198,7568428
55199,7550204
55200,7547844
55201,7503618
55202,7489033
55203,7489029
55204,7489023
55205,7489022
55206,7483341
55207,7624778
55208,7624769
55209,7635205
55210,8625103
55211,7598116
55212,7604805
55213,8838037
55214,8617550
55215,8593753
55216,8557288
55217,8545813
55218,8521149
55219,8520710
55220,8520640
55221,8520639
55222,8520638
55223,7797818
55224,7797812
55225,7797805
55226,7777247
55227,7670446
55228,7667492
55229,7667404
55230,7659664
55231,7637208
55232,7631768
55233,7616851
55234,7616309
55235,7616299
55236,7608813
55237,7608276
55238,7608255
55239,7603164
55240,7601426
55241,7598077
55242,7598072
55243,7598063
55244,7491332
55245,7479627
55246,7791237
55247,7783664
55248,7783662
55249,7762519
55250,7762518
55251,7759744
55252,7759742
55253,7759741
55254,7754997
55255,7754995
55256,7754989
55257,7676172
55258,7658951
55259,7656917
55260,7652047
55261,7647137
55262,7627499
55263,7626505
55264,7608345
55265,7596968
55266,7574573
55267,7563816
55268,7563806
55269,7563804
55270,7563790
55271,7563786
55272,7563785
55273,7563767
55274,7563750
55275,7563736
55276,7563720
55277,7563715
55278,7563709
55279,7555511
55280,7555502
55281,7555497
55282,7480495
55283,7478095
55284,7743441
55285,7746662
55286,17974457
55287,10733801
55288,8586011
55289,8585996
55290,8551659
55291,7752914
55292,7752909
55293,7752908
55294,7751990
55295,7744999
55296,7737739
55297,7733022
55298,7733021
55299,7732997
55300,7729603
55301,7724321
55302,7722199
55303,7722192
55304,7666983
55305,7662222
55306,7660534
55307,7648804
55308,7648803
55309,7647827
55310,7647825
55311,7647820
55312,7627774
55313,7627772
55314,7623373
55315,7620480
55316,7574446
55317,7568756
55318,7550540
55319,7550537
55320,7538403
55321,7537806
55322,7480437
55323,7620885
55324,7776731
55325,7724522
55326,7900695
55327,7796558
55328,7790980
55329,7777615
55330,7777600
55331,7733396
55332,7724628
55333,7723674
55334,7723670
55335,7723665
55336,7721450
55337,7721449
55338,7721440
55339,7706491
55340,7702017
55341,7699196
55342,7699183
55343,7699182
55344,7699181
55345,7698512
55346,7666829
55347,7627252
55348,7627250
55349,7627245
55350,7627244
55351,7621969
55352,7616865
55353,7615451
55354,7611747
55355,7611025
55356,7587911
55357,7536210
55358,7632212
55359,7893732
55360,24203499
55361,8729248
55362,8571673
55363,8545559
55364,7900908
55365,7889441
55366,7885274
55367,7879733
55368,7876925
55369,7872211
55370,7867610
55371,7860953
55372,7860939
55373,7793296
55374,7793098
55375,7780681
55376,7780495
55377,7780491
55378,7780490
55379,7778496
55380,7777729
55381,7758256
55382,7749838
55383,7749056
55384,7738478
55385,7719968
55386,7719964
55387,7719961
55388,7717823
55389,7609678
55390,7596057
55391,7555480
55392,7555476
55393,7533771
55394,7878404
55395,7703116
55396,7857262
55397,10733792
55398,7896981
55399,7879251
55400,7869940
55401,7869938
55402,7869937
55403,7869932
55404,7869931
55405,7869930
55406,7869913
55407,7864233
55408,7852689
55409,7852683
55410,7847429
55411,7847427
55412,7840388
55413,7840077
55414,7840075
55415,7839165
55416,7839160
55417,7770596
55418,7756036
55419,7749008
55420,7743988
55421,7736674
55422,7735712
55423,7735345
55424,7735340
55425,7734997
55426,7734598
55427,7721602
55428,7713478
55429,7713476
55430,7713311
55431,7712344
55432,7712338
55433,7709502
55434,7709501
55435,7646313
55436,7607057
55437,7595872
55438,7726233
55439,7744541
55440,7811129
55441,7836394
55442,7707381
55443,7695175
55444,7846777
55445,7833731
55446,7813011
55447,7899327
55448,7721501
55449,7839039
55450,23511735
55451,22700208
55452,10740691
55453,9827075
55454,9506120
55455,9213550
55456,9197991
55457,9072379
55458,8851701
55459,8846494
55460,8749450
55461,8725570
55462,8711373
55463,8711372
55464,8678473
55465,8651045
55466,8651044
55467,8630447
55468,8588389
55469,8549883
55470,8539438
55471,8529082
55472,8525711
55473,8524199
55474,7898328
55475,7894453
55476,7854160
55477,7843750
55478,7838902
55479,7825520
55480,7811178
55481,7808056
55482,7798589
55483,7798582
55484,7792355
55485,7770290
55486,7770289
55487,7760653
55488,7755346
55489,7755344
55490,7744227
55491,7742339
55492,7740021
55493,7739913
55494,7721261
55495,7721258
55496,7719394
55497,7719385
55498,7713047
55499,7713045
55500,7712359
55501,7712358
55502,7709040
55503,7677409
55504,7676762
55505,7649522
55506,7598088
55507,7596909
55508,7591533
55509,7569442
55510,7553075
55511,7494937
55512,7494924
55513,7483508
55514,7736898
55515,7704603
55516,7998592
55517,10158995
55518,7830631
55519,7996267
55520,7995626
55521,7990700
55522,7989585
55523,7986146
55524,7985627
55525,7963188
55526,7963181
55527,7958493
55528,7958006
55529,7951803
55530,7894521
55531,7894520
55532,7894518
55533,7888692
55534,7884788
55535,7882658
55536,7881335
55537,7875723
55538,7870637
55539,7863806
55540,7859047
55541,7855157
55542,7817138
55543,7804492
55544,7769495
55545,7719743
55546,7719735
55547,7719734
55548,7706595
55549,7706585
55550,7695875
55551,7977278
55552,7979840
55553,16358405
55554,16358404
55555,16358403
55556,16358402
55557,7977931
55558,7977925
55559,7977860
55560,7977720
55561,7965456
55562,7965201
55563,7963174
55564,7963163
55565,7962322
55566,7942575
55567,7942574
55568,7897817
55569,7890017
55570,7889721
55571,7876405
55572,7866480
55573,7866474
55574,7859652
55575,7851833
55576,7843152
55577,7768318
55578,7699211
55579,7659902
55580,7741844
55581,7854338
55582,7992446
55583,7944847
55584,8092104
55585,8092082
55586,8092081
55587,8001841
55588,7998698
55589,7963294
55590,7962291
55591,7956117
55592,7955797
55593,7949273
55594,7943313
55595,7943304
55596,7942937
55597,7934983
55598,7934189
55599,7929816
55600,7866469
55601,7866465
55602,7864608
55603,7859589
55604,7851870
55605,7848365
55606,7834992
55607,7826557
55608,7826551
55609,7824973
55610,7824540
55611,7821306
55612,7821134
55613,7820991
55614,7817062
55615,7722541
55616,7661908
55617,7660037
55618,8086992
55619,17977431
55620,16358398
55621,16358397
55622,8092309
55623,8091105
55624,8087960
55625,8074060
55626,8071495
55627,8000315
55628,8000138
55629,7995032
55630,7988310
55631,7981840
55632,7978665
55633,7969665
55634,7959531
55635,7959530
55636,7955911
55637,7955640
55638,7943224
55639,7872981
55640,7867870
55641,7820337
55642,7813254
55643,7812420
55644,7812418
55645,7812412
55646,7810176
55647,7805631
55648,7804949
55649,7802398
55650,7799885
55651,7915142
55652,8059773
55653,8090231
55654,8067464
55655,8059896
55656,8059807
55657,8052154
55658,8049187
55659,8040771
55660,8030623
55661,8030603
55662,7986457
55663,7969388
55664,7957004
55665,7957001
55666,7956628
55667,7954380
55668,7951479
55669,7949281
55670,7947640
55671,7938846
55672,7937445
55673,7932494
55674,7924165
55675,7915494
55676,7914920
55677,7849626
55678,7826054
55679,7812836
55680,7802729
55681,8048930
55682,8023786
55683,8060698
55684,16358396
55685,16353585
55686,16353581
55687,11567272
55688,10886983
55689,8062522
55690,8028510
55691,8027861
55692,8021412
55693,8017339
55694,8017338
55695,8017337
55696,8017336
55697,8017331
55698,8017321
55699,8013750
55700,8004599
55701,7980353
55702,7980352
55703,7980351
55704,7980350
55705,7980348
55706,7980346
55707,7980345
55708,7980344
55709,7971869
55710,7968269
55711,7960318
55712,7946184
55713,7946162
55714,7939000
55715,7938999
55716,7938998
55717,7936845
55718,7921668
55719,7920878
55720,7920876
55721,7920875
55722,7920874
55723,7920873
55724,7920872
55725,7920869
55726,7973203
55727,8018696
55728,8069895
55729,10161100
55730,8206641
55731,8200956
55732,8195553
55733,8195547
55734,8088122
55735,8087165
55736,8087164
55737,8087163
55738,8087162
55739,8084956
55740,8082533
55741,8081436
55742,8081429
55743,8081427
55744,8077574
55745,8077572
55746,8077567
55747,8075474
55748,8070430
55749,8024046
55750,7983226
55751,7968931
55752,7952407
55753,7951060
55754,7949228
55755,7936544
55756,7936332
55757,7925228
55758,7925223
55759,7914865
55760,7747083
55761,7652285
55762,7614415
55763,8052493
55764,8189922
55765,16355480
55766,16353429
55767,16353428
55768,16353424
55769,16353423
55770,16353422
55771,10742770
55772,8560837
55773,8203615
55774,8177056
55775,8177043
55776,8176135
55777,8176130
55778,8176129
55779,8176126
55780,8176124
55781,8172224
55782,8172104
55783,8172102
55784,8172093
55785,8169663
55786,8166137
55787,8088117
55788,8075099
55789,8064994
55790,8064776
55791,8064774
55792,8062628
55793,8061730
55794,8061729
55795,8061728
55796,8061726
55797,8061721
55798,8060572
55799,8055855
55800,8050895
55801,8049515
55802,8045115
55803,8038241
55804,8032355
55805,8032347
55806,8029305
55807,8007808
55808,7954074
55809,7951050
55810,7949260
55811,7935072
55812,7925767
55813,7924088
55814,7917445
55815,7520314
55816,7910436
55817,8164752
55818,8009800
55819,8170672
55820,8209119
55821,8203352
55822,8199610
55823,8199609
55824,8199607
55825,8178980
55826,8150098
55827,8148613
55828,8147322
55829,8144808
55830,8065592
55831,8044200
55832,8044199
55833,8044195
55834,8044193
55835,8044191
55836,8031556
55837,8031546
55838,8030433
55839,8029257
55840,8026551
55841,8024729
55842,8011603
55843,8006514
55844,7916775
55845,7914790
55846,7512573
55847,8131129
55848,8131120
55849,16355487
55850,16355484
55851,16353615
55852,16353612
55853,9384866
55854,8205278
55855,8197785
55856,8186818
55857,8186814
55858,8173560
55859,8173559
55860,8160887
55861,8148661
55862,8143936
55863,8120702
55864,8120305
55865,8120297
55866,8118805
55867,8116554
55868,8116551
55869,8116532
55870,8116531
55871,8051339
55872,8036962
